action_id,anchor_url,anchor_hash,fetch_status,http_status,content_type,file_path,file_sha256,content_bytes,fetched_at_utc,error,source_url,request_profile
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#7,https://ipfs.io/ipfs/bafkreicf3r76m64xzy4jqhfbbhmzwpjz2qcw7q27hzjm3r7eo24lbxr7li,61d9b3fc86cca0f4a4e388ada992d8d90caf7168ee7c9fe661fae414f547e844,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8sw64d667-20260624T113057Z.bin,45dc7fe67b97ce38981ca109d99b3d39d4056fc35f3e52cdc7e476b8b0de3f5a,14107,2026-07-11T11:30:14Z,,ipfs://bafkreicf3r76m64xzy4jqhfbbhmzwpjz2qcw7q27hzjm3r7eo24lbxr7li,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#6,https://ipfs.io/ipfs/bafkreidixjkquc6xtimbbdwet2klabcdzbt6kduktlca2ywl3slpqlgx2q,7ef041d793612ddcf163127fcdb33d4188330f77fa283bda449481a47314e3f6,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8svfsvefn-20260624T113057Z.bin,68ba550a0bd79a18108ec49e94b00443c867e50e8a9ac40d62cbdc96f82cd7d4,15700,2026-07-11T11:30:14Z,,ipfs://bafkreidixjkquc6xtimbbdwet2klabcdzbt6kduktlca2ywl3slpqlgx2q,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#5,https://ipfs.io/ipfs/bafkreibk6hukcc2ou2aabwau6a6xcaqn7mwo2vj2wzpk723yxlmdn2dcra,c8700afb0a090e80de6e3924e97b160ea174ecab35bfe2d786ad26c47cd1a0fb,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8s24l0u4y-20260624T113057Z.bin,2af1e8a10b4ea68000d814f03d71020dfb2ced553ab65eafeb78bad836e86288,12836,2026-07-11T11:30:14Z,,ipfs://bafkreibk6hukcc2ou2aabwau6a6xcaqn7mwo2vj2wzpk723yxlmdn2dcra,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#4,https://ipfs.io/ipfs/bafkreibk6uedirxck6snc6lozidgc77gu322rvdn572xjfpt6iyql4qe6i,9130db2497759698cad480adb9784ad83387936d4aa7652dcf85104f03ff94ba,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8sgx6wlxf-20260624T113057Z.bin,2af5083446e257a4d1796eca06617fe6a6f5a8d46deff57495f3f23105f204f2,17710,2026-07-11T11:30:14Z,,ipfs://bafkreibk6uedirxck6snc6lozidgc77gu322rvdn572xjfpt6iyql4qe6i,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#3,https://ipfs.io/ipfs/bafkreifcdcyszxluac2norfjt7shba7uycplnwrkzr2ebkbpdxvpwo6unq,396950b2c79b7ba5e312dbd432fa8e8a3e65f52856c512aab5ade4c638092f22,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8sxypfkyr-20260624T113057Z.bin,a218b12cdd7400b4d744a99fe47083f4c09eb6da2acc7440a82f1deafb3bd46c,19836,2026-07-11T11:30:14Z,,ipfs://bafkreifcdcyszxluac2norfjt7shba7uycplnwrkzr2ebkbpdxvpwo6unq,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#2,https://ipfs.io/ipfs/bafkreidws5xwzccvn6lqlqroqmkdhob4uop6k7mvrrjbs5gaxskevkerbe,4c9c23982902b87120f15dcbfdd3c77e31fcfcfcefa1eab126f8e1e33ddd0ede,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8syhyg4hw-20260624T113057Z.bin,76976f6c88556f9705c22e831433b83ca39fe57d958c521974c0bc944aa89109,14896,2026-07-11T11:30:14Z,,ipfs://bafkreidws5xwzccvn6lqlqroqmkdhob4uop6k7mvrrjbs5gaxskevkerbe,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#10,https://ipfs.io/ipfs/bafkreie4xwthsxjris2oc6sbmhspo757t6zdnyiyd6o4d7zyxs6vh5bzmy,bd2b580b8a5e047ae066a4e9e906a3780c95f2d0cc6ec5b69074e12734bf683b,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8s5z9qdza-20260624T113057Z.bin,9cbda6795d3144b4e17a4161e4f77fbf9fb236e1181f9dc1ff38bcbd53f43966,14173,2026-07-11T11:30:14Z,,ipfs://bafkreie4xwthsxjris2oc6sbmhspo757t6zdnyiyd6o4d7zyxs6vh5bzmy,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#1,https://ipfs.io/ipfs/bafkreie3kt3363c47zgywymkz6sb5ae7b7i5ljepn3pmhjdjlpwuwptngi,d0b8795def551d7ca7eafd6c19de85064d78dbea75cb924e5b7d41abf1025fff,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8sztttste-20260624T113057Z.bin,9b54f7bf6c5cfe4d8b618acfa41e809f0fd1d5a48f6edec3a4695bed4b3e6d32,13968,2026-07-11T11:30:14Z,,ipfs://bafkreie3kt3363c47zgywymkz6sb5ae7b7i5ljepn3pmhjdjlpwuwptngi,0
b3d452bff7769d7f557ec6b8974760ee6c5e496c276652b654032966621e0ccf#0,https://ipfs.io/ipfs/bafkreie2tzzdv7w4b2rplt3ng47abfyutra2agiyqdlxvgexpljdvkaezm,7026fbe6411338673aa859e31bce8ae707566eff26de9b290db70d06e59b258f,ok_cached,200,application/json,data/input/governance/anchors/gov_action1k02990lhw6wh74t7c6ufw3mqaek9ujtvyan99dj5qv5kvcs7pn8sqcw2nc5-20260624T113057Z.bin,9a9e723afedc0ea2f5cf6d373e0097149c41a0191880d77a98977ad23aa804cb,13893,2026-07-11T11:30:14Z,,ipfs://bafkreie2tzzdv7w4b2rplt3ng47abfyutra2agiyqdlxvgexpljdvkaezm,0
gov_action1suskjc6c4nw58c6wtmv77xe79gwj47wp4gvh9cqhhxujwxmam3cqqkz5nwj,https://ipfs.io/ipfs/QmYM4nuNZTVMiMmvCr7mntct7YE1VgWyLgxGhyfWptgFgC,14534696e4b6c02f210e50dc4813ee8d5a5518837bbff82cb4f180599c4b0bcc,ok_cached,200,application/json,data/input/governance/anchors/gov_action1suskjc6c4nw58c6wtmv77xe79gwj47wp4gvh9cqhhxujwxmam3cqqkz5nwj-20260619T113033Z.bin,98113f1fc9e82436147ed44d2542d2e1b15e71756578e32622dee22b7e5f2680,19707,2026-07-11T11:30:14Z,,ipfs://QmYM4nuNZTVMiMmvCr7mntct7YE1VgWyLgxGhyfWptgFgC,0
gov_action1lwudrf9g66mzlrxhq62y5pvzhzzv9wgps7u04kne202udge7kknsqlgmhse,https://ipfs.io/ipfs/QmQ6cDaLLeBMnf1zio7Xn8jV8uTUk68tPirx5uKH6HLr3L,8021a950826f251399495e5d370c4998723dd7dca2457b06c15ef218ba93df6a,ok_cached,200,application/json,data/input/governance/anchors/gov_action1lwudrf9g66mzlrxhq62y5pvzhzzv9wgps7u04kne202udge7kknsqlgmhse-20260616T113030Z.bin,2f053756779e2cf3bf4665d04d7294c6862393d40dbcf288bce84a41084b2090,20050,2026-07-11T11:30:14Z,,ipfs://QmQ6cDaLLeBMnf1zio7Xn8jV8uTUk68tPirx5uKH6HLr3L,0
gov_action1lh2x3kjucjkggvwu6l3txggkvmrnhs3flpv8j35lvlcan4gax3xsq3cxfjc,https://ipfs.io/ipfs/bafkreib3ds3bj7izvspcmodz543m5y66slpcmoifzmvpl6xvq6mozaak64,7f683eaf65629963cdc726e0cb7d3be295eb586fc5ba93985878f98e29cee897,ok_cached,200,application/json,data/input/governance/anchors/gov_action1lh2x3kjucjkggvwu6l3txggkvmrnhs3flpv8j35lvlcan4gax3xsq3cxfjc-20260617T113036Z.bin,3b1cb614fd19ac9e263879ef36cee3de92de263905cb2af5faf58798ec800af7,23788,2026-07-11T11:30:14Z,,ipfs://bafkreib3ds3bj7izvspcmodz543m5y66slpcmoifzmvpl6xvq6mozaak64,0
fdd468da5cc4ac8431dcd7e2b3211666c73bc229f85879469f67f1d9d51d344d#0,https://ipfs.io/ipfs/bafkreib3ds3bj7izvspcmodz543m5y66slpcmoifzmvpl6xvq6mozaak64,7f683eaf65629963cdc726e0cb7d3be295eb586fc5ba93985878f98e29cee897,ok_cached,200,application/json,data/input/governance/anchors/gov_action1lh2x3kjucjkggvwu6l3txggkvmrnhs3flpv8j35lvlcan4gax3xsq3cxfjc-20260617T113036Z.bin,3b1cb614fd19ac9e263879ef36cee3de92de263905cb2af5faf58798ec800af7,23788,2026-07-11T11:30:14Z,,ipfs://bafkreib3ds3bj7izvspcmodz543m5y66slpcmoifzmvpl6xvq6mozaak64,0
fbb8d1a4a8d6b62f8cd706944a0582b884c2b90187b8fada7953d5c6a33eb5a7#0,https://ipfs.io/ipfs/QmQ6cDaLLeBMnf1zio7Xn8jV8uTUk68tPirx5uKH6HLr3L,8021a950826f251399495e5d370c4998723dd7dca2457b06c15ef218ba93df6a,ok_cached,200,application/json,data/input/governance/anchors/gov_action1lwudrf9g66mzlrxhq62y5pvzhzzv9wgps7u04kne202udge7kknsqlgmhse-20260616T113030Z.bin,2f053756779e2cf3bf4665d04d7294c6862393d40dbcf288bce84a41084b2090,20050,2026-07-11T11:30:14Z,,ipfs://QmQ6cDaLLeBMnf1zio7Xn8jV8uTUk68tPirx5uKH6HLr3L,0
8721696358acdd43e34e5ed9ef1b3e2a1d2af9c1aa1972e017b9b9271b7ddc70#0,https://ipfs.io/ipfs/QmYM4nuNZTVMiMmvCr7mntct7YE1VgWyLgxGhyfWptgFgC,14534696e4b6c02f210e50dc4813ee8d5a5518837bbff82cb4f180599c4b0bcc,ok_cached,200,application/json,data/input/governance/anchors/gov_action1suskjc6c4nw58c6wtmv77xe79gwj47wp4gvh9cqhhxujwxmam3cqqkz5nwj-20260619T113033Z.bin,98113f1fc9e82436147ed44d2542d2e1b15e71756578e32622dee22b7e5f2680,19707,2026-07-11T11:30:14Z,,ipfs://QmYM4nuNZTVMiMmvCr7mntct7YE1VgWyLgxGhyfWptgFgC,0
gov_action1t5ap7etluvct2x69nj5mfqhurgakuvekyflcsrv2qkrhrs378n3qq3z2c22,https://raw.githubusercontent.com/AGT-T/RTG/refs/heads/main/data.jsonld,7a6249ed06feef4edda1e6ff190dd40f9165004fb08febe8477c0f1d14d7243b,ok_cached,200,text/plain; charset=utf-8,data/input/governance/anchors/gov_action1t5ap7etluvct2x69nj5mfqhurgakuvekyflcsrv2qkrhrs378n3qq3z2c22-20260615T152518Z.bin,f0ad812499a8a1bf2385c52b796d020ab006972ba15d4c91c417b12885eeb306,8406,2026-07-11T11:30:14Z,,https://raw.githubusercontent.com/AGT-T/RTG/refs/heads/main/data.jsonld,0
gov_action1654yj97lf7guxsh27phtknq2tsc4dajp95fh7vrucaltjy0502csq7qtkhq,https://most-brass-sun.quicknode-ipfs.com/ipfs/QmSy2CiQhPBzzNLKDFVvMQaDb1FQDbmn9bJf6fVntVAQ1t,abaf67cde8defc914712009094cd3805bcf8911d3fa79c6edfd6c975dcf9d471,ok_cached,200,application/json,data/input/governance/anchors/gov_action1654yj97lf7guxsh27phtknq2tsc4dajp95fh7vrucaltjy0502csq7qtkhq-20260615T152518Z.bin,c2705f5116cc7c0c6c3a2a84d83c377ab118d24ae54a25aa4e5d6ba570f38515,4649,2026-07-11T11:30:14Z,,https://most-brass-sun.quicknode-ipfs.com/ipfs/QmSy2CiQhPBzzNLKDFVvMQaDb1FQDbmn9bJf6fVntVAQ1t,0
d52a4917df4f91c342eaf06ebb4c0a5c3156f6412d137f307cc77eb911f47ab1#0,https://most-brass-sun.quicknode-ipfs.com/ipfs/QmSy2CiQhPBzzNLKDFVvMQaDb1FQDbmn9bJf6fVntVAQ1t,abaf67cde8defc914712009094cd3805bcf8911d3fa79c6edfd6c975dcf9d471,ok_cached,200,application/json,data/input/governance/anchors/gov_action1654yj97lf7guxsh27phtknq2tsc4dajp95fh7vrucaltjy0502csq7qtkhq-20260615T152518Z.bin,c2705f5116cc7c0c6c3a2a84d83c377ab118d24ae54a25aa4e5d6ba570f38515,4649,2026-07-11T11:30:14Z,,https://most-brass-sun.quicknode-ipfs.com/ipfs/QmSy2CiQhPBzzNLKDFVvMQaDb1FQDbmn9bJf6fVntVAQ1t,0
5d3a1f657fe330b51b459ca9b482fc1a3b6e3336227f880d8a058771c23e3ce2#0,https://raw.githubusercontent.com/AGT-T/RTG/refs/heads/main/data.jsonld,7a6249ed06feef4edda1e6ff190dd40f9165004fb08febe8477c0f1d14d7243b,ok_cached,200,text/plain; charset=utf-8,data/input/governance/anchors/gov_action1t5ap7etluvct2x69nj5mfqhurgakuvekyflcsrv2qkrhrs378n3qq3z2c22-20260615T152518Z.bin,f0ad812499a8a1bf2385c52b796d020ab006972ba15d4c91c417b12885eeb306,8406,2026-07-11T11:30:14Z,,https://raw.githubusercontent.com/AGT-T/RTG/refs/heads/main/data.jsonld,0
gov_action1fah9m7dxu99af8jqdc4mkrgs3va790nyh9tfhycq2wsvrm47p4rsqtcm6ry,https://ipfs.io/ipfs/QmYaPeha2PvacQxAwt5ZRsunGGgVbNwgDzu9pxLWA8zS9d,63c39f9f8f03cb38e3f465b8e338a5ea0c2cb148c6d38bb01b88d52934cc71f3,ok_cached,200,application/json,data/input/governance/anchors/gov_action1fah9m7dxu99af8jqdc4mkrgs3va790nyh9tfhycq2wsvrm47p4rsqtcm6ry-20260615T152518Z.bin,28c46a967de76bf1430d86557393b6a112d0b8631759e6a7d85d054452d74fee,42623,2026-07-11T11:30:14Z,,ipfs://QmYaPeha2PvacQxAwt5ZRsunGGgVbNwgDzu9pxLWA8zS9d,0
gov_action1cadmygtqv6r64pvwezw859wg36wpwp209cz94cc7ej9fdp7dyphqq58n5ur,https://ipfs.io/ipfs/bafkreidbxerdwxxntmmr6qvjvquyla3qbwhk3flfqjbm3d5lj2ubxfk3aq,8c7c510c1c959d5c587de268350ce9275af45a05f5774c15fd424b924e18e749,ok_cached,200,application/json,data/input/governance/anchors/gov_action1cadmygtqv6r64pvwezw859wg36wpwp209cz94cc7ej9fdp7dyphqq58n5ur-20260615T152519Z.bin,61b9223b5eed9b191f42a9ac298583700d8ead95658242cd8fab4ea81b955b04,18525,2026-07-11T11:30:14Z,,ipfs://bafkreidbxerdwxxntmmr6qvjvquyla3qbwhk3flfqjbm3d5lj2ubxfk3aq,0
c75bb221606687aa858ec89c7a15c88e9c17054f2e045ae31ecc8a9687cd206e#0,https://ipfs.io/ipfs/bafkreidbxerdwxxntmmr6qvjvquyla3qbwhk3flfqjbm3d5lj2ubxfk3aq,8c7c510c1c959d5c587de268350ce9275af45a05f5774c15fd424b924e18e749,ok_cached,200,application/json,data/input/governance/anchors/gov_action1cadmygtqv6r64pvwezw859wg36wpwp209cz94cc7ej9fdp7dyphqq58n5ur-20260615T152519Z.bin,61b9223b5eed9b191f42a9ac298583700d8ead95658242cd8fab4ea81b955b04,18525,2026-07-11T11:30:14Z,,ipfs://bafkreidbxerdwxxntmmr6qvjvquyla3qbwhk3flfqjbm3d5lj2ubxfk3aq,0
4f6e5df9a6e14bd49e406e2bbb0d108b3be2be64b9569b930053a0c1eebe0d47#0,https://ipfs.io/ipfs/QmYaPeha2PvacQxAwt5ZRsunGGgVbNwgDzu9pxLWA8zS9d,63c39f9f8f03cb38e3f465b8e338a5ea0c2cb148c6d38bb01b88d52934cc71f3,ok_cached,200,application/json,data/input/governance/anchors/gov_action1fah9m7dxu99af8jqdc4mkrgs3va790nyh9tfhycq2wsvrm47p4rsqtcm6ry-20260615T152518Z.bin,28c46a967de76bf1430d86557393b6a112d0b8631759e6a7d85d054452d74fee,42623,2026-07-11T11:30:14Z,,ipfs://QmYaPeha2PvacQxAwt5ZRsunGGgVbNwgDzu9pxLWA8zS9d,0
gov_action1zljrlljt9cxlz7ra2nep43nxg0r54wcnrgexyuhuam9ah0ws607qq2vcg4x,https://ipfs.io/ipfs/bafkreieyqnaojdv7rofmwd6pndv3j6uuho6cnyyjcowbk5p5x2ux4e744e,9d641b574e37161ee340bb765801c08a7cf5a4996401f1bd43553312505eec7c,ok_cached,200,application/json,data/input/governance/anchors/gov_action1zljrlljt9cxlz7ra2nep43nxg0r54wcnrgexyuhuam9ah0ws607qq2vcg4x-20260615T152519Z.bin,988340e48ebf8b8acb0fcf68ebb4fa943bbc26e30913ac1575fdbea97e13fce1,15054,2026-07-11T11:30:14Z,,ipfs://bafkreieyqnaojdv7rofmwd6pndv3j6uuho6cnyyjcowbk5p5x2ux4e744e,0
17e43ffe4b2e0df1787d54f21ac66643c74abb131a326272fceecbdbbdd0d3fc#0,https://ipfs.io/ipfs/bafkreieyqnaojdv7rofmwd6pndv3j6uuho6cnyyjcowbk5p5x2ux4e744e,9d641b574e37161ee340bb765801c08a7cf5a4996401f1bd43553312505eec7c,ok_cached,200,application/json,data/input/governance/anchors/gov_action1zljrlljt9cxlz7ra2nep43nxg0r54wcnrgexyuhuam9ah0ws607qq2vcg4x-20260615T152519Z.bin,988340e48ebf8b8acb0fcf68ebb4fa943bbc26e30913ac1575fdbea97e13fce1,15054,2026-07-11T11:30:14Z,,ipfs://bafkreieyqnaojdv7rofmwd6pndv3j6uuho6cnyyjcowbk5p5x2ux4e744e,0
gov_action1eqhnsdyf3exhp5mqt7sdjtl7xy69wqg8tvg854psns2jt72cra3qqrcnr8r,https://ipfs.io/ipfs/bafkreie4ykbbk6rjpiqqjcqhubk3b2yrzgvpntm4ozopx2ospendufvhyu,828cf92b170812446820c9f393446a2daf7d7e47d5f87354fe9f9e21a2635fb4,ok_cached,200,application/json,data/input/governance/anchors/gov_action1eqhnsdyf3exhp5mqt7sdjtl7xy69wqg8tvg854psns2jt72cra3qqrcnr8r-20260615T152519Z.bin,9cc282157a297a21048a07a055b0eb11c9aaf6cd9c765cfbe9d2791a3a16a7c5,78709,2026-07-11T11:30:14Z,,ipfs://bafkreie4ykbbk6rjpiqqjcqhubk3b2yrzgvpntm4ozopx2ospendufvhyu,0
gov_action18a9sytyez02jl8ee4ryz5xu7heg587m5tu6nr7fkd3ex30umnnjqq27e7ey,https://ipfs.io/ipfs/bafkreifbqd4hblfoi24clcyg4kzr4o2nivgprtaj7hi4uqdnjrvdz3rsfq,0b26f47137d669af9776bf74076388d1952f8a0451bad655653b4e42dbf50c3e,ok_cached,200,application/json,data/input/governance/anchors/gov_action18a9sytyez02jl8ee4ryz5xu7heg587m5tu6nr7fkd3ex30umnnjqq27e7ey-20260615T152519Z.bin,a180f870acae46b8258b06e2b31e3b4d454cf8cc09f9d1ca406d4c6a3cee322c,39615,2026-07-11T11:30:14Z,,ipfs://bafkreifbqd4hblfoi24clcyg4kzr4o2nivgprtaj7hi4uqdnjrvdz3rsfq,0
c82f3834898e4d70d3605fa0d92ffe31345701075b107a54309c1525f9581f62#0,https://ipfs.io/ipfs/bafkreie4ykbbk6rjpiqqjcqhubk3b2yrzgvpntm4ozopx2ospendufvhyu,828cf92b170812446820c9f393446a2daf7d7e47d5f87354fe9f9e21a2635fb4,ok_cached,200,application/json,data/input/governance/anchors/gov_action1eqhnsdyf3exhp5mqt7sdjtl7xy69wqg8tvg854psns2jt72cra3qqrcnr8r-20260615T152519Z.bin,9cc282157a297a21048a07a055b0eb11c9aaf6cd9c765cfbe9d2791a3a16a7c5,78709,2026-07-11T11:30:14Z,,ipfs://bafkreie4ykbbk6rjpiqqjcqhubk3b2yrzgvpntm4ozopx2ospendufvhyu,0
3f4b022c9913d52f9f39a8c82a1b9ebe5143fb745f3531f9366c7268bf9b9ce4#0,https://ipfs.io/ipfs/bafkreifbqd4hblfoi24clcyg4kzr4o2nivgprtaj7hi4uqdnjrvdz3rsfq,0b26f47137d669af9776bf74076388d1952f8a0451bad655653b4e42dbf50c3e,ok_cached,200,application/json,data/input/governance/anchors/gov_action18a9sytyez02jl8ee4ryz5xu7heg587m5tu6nr7fkd3ex30umnnjqq27e7ey-20260615T152519Z.bin,a180f870acae46b8258b06e2b31e3b4d454cf8cc09f9d1ca406d4c6a3cee322c,39615,2026-07-11T11:30:14Z,,ipfs://bafkreifbqd4hblfoi24clcyg4kzr4o2nivgprtaj7hi4uqdnjrvdz3rsfq,0
gov_action1cp0w6zwgwpj98jtu3r2q838lgwmhs6j49l58zx4q05lx220lmzaqqztnljz,https://ipfs.io/ipfs/bafkreia3kwal45bb6ivjxzqohw6yvwkeiximblnfccsribzdny3mfb6fy4,83eef9359829e69e233a165f98d263ee7bb0ce7b7ff3fb6132698d46da4c0bf0,ok_cached,200,application/json,data/input/governance/anchors/gov_action1cp0w6zwgwpj98jtu3r2q838lgwmhs6j49l58zx4q05lx220lmzaqqztnljz-20260615T152519Z.bin,1b5580be7421f22a9be60e3dbd8ad94445d0c0ada510a51407236e36c287c5c7,28398,2026-07-11T11:30:14Z,,ipfs://bafkreia3kwal45bb6ivjxzqohw6yvwkeiximblnfccsribzdny3mfb6fy4,0
gov_action142ndnn9hycuuwld5ddemash2l709ln06qjgfeudq77z45nf3fpdqqn7pwux,https://ipfs.io/ipfs/QmbLLQDmduuWJNESHtWXqFCKXTL6g8PvchzmMx7QavkeYS,b940ba7ba4e390036bb5a4ca51e6eafdb33efd8a1e7daab239b8b313665025e1,ok_cached,200,application/json,data/input/governance/anchors/gov_action142ndnn9hycuuwld5ddemash2l709ln06qjgfeudq77z45nf3fpdqqn7pwux-20260615T152520Z.bin,bc056f40c2eb8885ccb6128d05bf3f5e2c67901ae4aebb9d9ecb0ce26336c204,30973,2026-07-11T11:30:14Z,,ipfs://QmbLLQDmduuWJNESHtWXqFCKXTL6g8PvchzmMx7QavkeYS,0
c05eed09c8706453c97c88d403c4ff43b7786a552fe8711aa07d3e6529ffd8ba#0,https://ipfs.io/ipfs/bafkreia3kwal45bb6ivjxzqohw6yvwkeiximblnfccsribzdny3mfb6fy4,83eef9359829e69e233a165f98d263ee7bb0ce7b7ff3fb6132698d46da4c0bf0,ok_cached,200,application/json,data/input/governance/anchors/gov_action1cp0w6zwgwpj98jtu3r2q838lgwmhs6j49l58zx4q05lx220lmzaqqztnljz-20260615T152519Z.bin,1b5580be7421f22a9be60e3dbd8ad94445d0c0ada510a51407236e36c287c5c7,28398,2026-07-11T11:30:14Z,,ipfs://bafkreia3kwal45bb6ivjxzqohw6yvwkeiximblnfccsribzdny3mfb6fy4,0
aaa6d9ccb72639c77db46b73bec2eaff9e5fcdfa04909cf1a0f7855a4d31485a#0,https://ipfs.io/ipfs/QmbLLQDmduuWJNESHtWXqFCKXTL6g8PvchzmMx7QavkeYS,b940ba7ba4e390036bb5a4ca51e6eafdb33efd8a1e7daab239b8b313665025e1,ok_cached,200,application/json,data/input/governance/anchors/gov_action142ndnn9hycuuwld5ddemash2l709ln06qjgfeudq77z45nf3fpdqqn7pwux-20260615T152520Z.bin,bc056f40c2eb8885ccb6128d05bf3f5e2c67901ae4aebb9d9ecb0ce26336c204,30973,2026-07-11T11:30:14Z,,ipfs://QmbLLQDmduuWJNESHtWXqFCKXTL6g8PvchzmMx7QavkeYS,0
gov_action1ngpqafax5rvp8lcgey4asvqtycrh4e56fwp8cn2r9trx2ysryhtsqdm3w3z,https://ipfs.io/ipfs/QmWmEKFTae7Q12HUeVyMui6ReCuTXRx55W6eahBGn9ECgn,d07ca099d9b18c459f57c1502365ad74ef0b674cc2c83a64d18b4762084fc50d,ok_cached,200,application/json,data/input/governance/anchors/gov_action1ngpqafax5rvp8lcgey4asvqtycrh4e56fwp8cn2r9trx2ysryhtsqdm3w3z-20260615T152520Z.bin,6efe97bfc90a59b991c10cd3c94a8ce3774ecf6bc0cf1b12863d8160962379e9,18312,2026-07-11T11:30:14Z,,ipfs://QmWmEKFTae7Q12HUeVyMui6ReCuTXRx55W6eahBGn9ECgn,0
9a020ea7a6a0d813ff08c92bd8300b26077ae69a4b827c4d432ac665120325d7#0,https://ipfs.io/ipfs/QmWmEKFTae7Q12HUeVyMui6ReCuTXRx55W6eahBGn9ECgn,d07ca099d9b18c459f57c1502365ad74ef0b674cc2c83a64d18b4762084fc50d,ok_cached,200,application/json,data/input/governance/anchors/gov_action1ngpqafax5rvp8lcgey4asvqtycrh4e56fwp8cn2r9trx2ysryhtsqdm3w3z-20260615T152520Z.bin,6efe97bfc90a59b991c10cd3c94a8ce3774ecf6bc0cf1b12863d8160962379e9,18312,2026-07-11T11:30:14Z,,ipfs://QmWmEKFTae7Q12HUeVyMui6ReCuTXRx55W6eahBGn9ECgn,0
gov_action1uzgqlh049u0j7epel29r425vyf9ttxmqwngw9kemyly0q6cwt5esqpwp09a,https://ipfs.io/ipfs/QmPuukXDGrY4VjeprLZhovQfWCY5RDyXjQAPUKhRFNPiDT,f5df943e70635c794b09a93e52e7ec9b80855edc5bfa31bf2d5a068377a5478e,ok_cached,200,application/json,data/input/governance/anchors/gov_action1uzgqlh049u0j7epel29r425vyf9ttxmqwngw9kemyly0q6cwt5esqpwp09a-20260615T152521Z.bin,40337c88ca0e7b826f7afa522011c728a1b04e4a8dc70b02353a8a979843b098,93890,2026-07-11T11:30:14Z,,ipfs://QmPuukXDGrY4VjeprLZhovQfWCY5RDyXjQAPUKhRFNPiDT,0
gov_action1pv7g8d0x9f3kqw2gcfrmgl8aqy38jat05wx0wwcvdsvuuclss6xqqhpzemv,https://ipfs.io/ipfs/QmP76MXJwp19ZAcX8soUPyh5jcvMoK1DoLbxAJT9LLRhDK,a16e91e5306eb4ccbbd6aed238e1bae823acd7b560b67e756234718f6a6a749d,ok_cached,200,application/json,data/input/governance/anchors/gov_action1pv7g8d0x9f3kqw2gcfrmgl8aqy38jat05wx0wwcvdsvuuclss6xqqhpzemv-20260615T152521Z.bin,8f4b28ce8102083370692ebd4e3cf92ce33e831b4340cb06a803e3c7da702e20,39860,2026-07-11T11:30:14Z,,ipfs://QmP76MXJwp19ZAcX8soUPyh5jcvMoK1DoLbxAJT9LLRhDK,0
e0900fddf52f1f2f6439fa8a3aaa8c224ab59b6074d0e2db3b27c8f06b0e5d33#0,https://ipfs.io/ipfs/QmPuukXDGrY4VjeprLZhovQfWCY5RDyXjQAPUKhRFNPiDT,f5df943e70635c794b09a93e52e7ec9b80855edc5bfa31bf2d5a068377a5478e,ok_cached,200,application/json,data/input/governance/anchors/gov_action1uzgqlh049u0j7epel29r425vyf9ttxmqwngw9kemyly0q6cwt5esqpwp09a-20260615T152521Z.bin,40337c88ca0e7b826f7afa522011c728a1b04e4a8dc70b02353a8a979843b098,93890,2026-07-11T11:30:14Z,,ipfs://QmPuukXDGrY4VjeprLZhovQfWCY5RDyXjQAPUKhRFNPiDT,0
